time,open,high,low,close,Volume,Beta,Mkt cap,Total common shares outstanding
2024-07-23,45.0,45.0,45.0,45.0,44.0,0.151292902,4103855324.0,91196788.0
2024-07-22,45.0,45.0,44.0,44.0,81.0,0.151388167,4012658539.0,91196788.0
2024-07-19,45.0,45.0,45.0,45.0,19.0,0.150819464,4103855324.0,91196788.0
2024-07-18,45.0,45.0,45.0,45.0,100.0,0.152184494,4103855324.0,91196788.0
2024-07-17,45.0,45.0,45.0,45.0,34.0,0.151893432,4103855324.0,91196788.0
2024-07-16,41.5,42.0,41.5,42.0,324.0,0.15268467,3830264969.0,91196788.0
2024-07-15,38.0,41.5,38.0,41.5,97.0,0.15271251,3784666576.0,91196788.0
2024-07-12,35.0,35.0,35.0,35.0,17.0,0.153884035,3191887474.0,91196788.0
2024-07-11,34.0,34.0,34.0,34.0,27.0,0.153920374,3100690689.0,91196788.0
2024-07-10,33.5,33.5,33.5,33.5,30.0,0.153507212,3055092297.0,91196788.0
2024-07-09,28.0,28.0,28.0,28.0,37.0,0.153541053,2553509979.0,91196788.0
2024-07-08,27.5,28.0,27.5,28.0,180.0,0.153834555,2553509979.0,91196788.0
2024-07-05,25.0,25.0,25.0,25.0,1.0,0.155405531,2279919624.0,91196788.0
2024-07-04,25.0,25.0,25.0,25.0,33.0,0.155405531,2279919624.0,91196788.0
2024-07-03,23.0,23.0,23.0,23.0,1.0,0.155345684,2097526054.0,91196788.0
2024-07-02,23.0,23.0,23.0,23.0,19.0,0.155345684,2097526054.0,91196788.0
2024-07-01,18.5,21.0,18.5,21.0,1.0,0.154333402,1915132484.0,91196788.0
2024-06-28,18.5,21.0,18.5,21.0,135.0,0.154333402,1915132484.0,91196788.0
2024-06-27,18.0,18.0,18.0,18.0,1.0,0.152304195,1641542130.0,91196788.0
2024-06-26,18.0,18.0,18.0,18.0,1.0,0.152304195,1641542130.0,91196788.0
2024-06-25,18.0,18.0,18.0,18.0,1.0,0.152304195,1641542130.0,91196788.0
2024-06-24,18.0,18.0,18.0,18.0,1.0,0.152304195,1641542130.0,91196788.0
2024-06-21,18.0,18.0,18.0,18.0,23.0,0.152304195,1641542130.0,91196788.0
2024-06-20,21.0,21.0,21.0,21.0,10.0,0.15130306,1632422416.0,91196788.0
2024-06-19,17.9,17.9,17.9,17.9,1.0,0.151074212,1632422416.0,91196788.0
2024-06-18,17.9,17.9,17.9,17.9,1.0,0.151074212,1632422416.0,91196788.0
2024-06-17,17.9,17.9,17.9,17.9,1.0,0.151074212,1632422416.0,91196788.0
2024-06-14,17.9,17.9,17.9,17.9,1.0,0.151074212,1632422416.0,91196788.0
2024-06-13,17.9,17.9,17.9,17.9,1.0,0.151074212,1632422416.0,91196788.0
2024-06-12,17.9,17.9,17.9,17.9,6.0,0.151074212,1632422416.0,91196788.0
2024-06-11,17.9,17.9,17.9,17.9,1.0,0.149297536,1632422416.0,91196788.0
2024-06-10,17.9,17.9,17.9,17.9,65.0,0.149297536,1632422416.0,91196788.0
2024-06-07,17.9,17.9,17.9,17.9,25.0,0.150319655,1632422416.0,91196788.0
2024-06-06,16.0,16.0,16.0,16.0,16.0,0.151872585,1367951775.0,91196788.0
2024-06-05,17.0,17.0,17.0,17.0,1.0,0.152030671,1367951775.0,91196788.0
2024-06-04,17.0,17.0,17.0,17.0,1.0,0.152030671,1367951775.0,91196788.0
2024-06-03,17.0,17.0,17.0,17.0,1.0,0.152030671,1367951775.0,91196788.0
2024-05-31,17.0,17.0,17.0,17.0,1.0,0.152030671,1367951775.0,91196788.0
2024-05-30,17.0,17.0,17.0,17.0,1.0,0.152030671,1367951775.0,91196788.0
2024-05-29,17.0,17.0,17.0,17.0,1.0,0.152030671,1367951775.0,91196788.0
2024-05-28,17.0,17.0,17.0,17.0,20.0,0.152030671,1367951775.0,91196788.0
2024-05-27,15.0,15.0,15.0,15.0,1.0,0.151935487,1367951775.0,91196788.0
2024-05-24,15.0,15.0,15.0,15.0,7.0,0.151935487,1367951775.0,91196788.0
2024-05-23,13.0,15.0,13.0,15.0,1.0,0.152086282,1367951775.0,91196788.0
2024-05-22,13.0,15.0,13.0,15.0,1.0,0.152086282,1367951775.0,91196788.0
2024-05-21,13.0,15.0,13.0,15.0,1.0,0.152086282,1367951775.0,91196788.0
2024-05-20,13.0,15.0,13.0,15.0,76.0,0.152086282,1367951775.0,91196788.0
2024-05-17,11.5,13.0,11.5,13.0,282.0,0.152817831,1185558205.0,91196788.0
2024-05-16,11.25,11.25,11.25,11.25,1.0,0.152050105,1025963831.0,91196788.0
2024-05-15,11.25,11.25,11.25,11.25,1.0,0.152050105,1025963831.0,91196788.0
2024-05-14,11.25,11.25,11.25,11.25,1.0,0.152050105,1025963831.0,91196788.0
2024-05-13,11.25,11.25,11.25,11.25,1.0,0.152050105,1025963831.0,91196788.0
2024-05-10,11.25,11.25,11.25,11.25,50.0,0.152050105,1025963831.0,91196788.0
2024-05-09,11.25,11.25,11.25,11.25,1.0,0.151902149,1025963831.0,91196788.0
2024-05-08,11.25,11.25,11.25,11.25,1.0,0.151902149,1025963831.0,91196788.0
2024-05-07,11.25,11.25,11.25,11.25,30.0,0.151902149,1025963831.0,91196788.0
2024-05-06,11.25,11.25,11.25,11.25,13.0,0.152317353,1025963831.0,91196788.0
2024-05-03,11.24,11.25,11.24,11.25,1.0,0.152861123,1025963831.0,91196788.0
2024-05-02,11.24,11.25,11.24,11.25,1.0,0.152861123,1025963831.0,91196788.0
2024-05-01,11.24,11.25,11.24,11.25,1.0,0.152861123,1025963831.0,91196788.0
2024-04-30,11.24,11.25,11.24,11.25,1.0,0.152861123,1025963831.0,91196788.0
2024-04-29,11.24,11.25,11.24,11.25,1.0,0.152861123,1025963831.0,91196788.0
2024-04-26,11.24,11.25,11.24,11.25,130.0,0.152861123,1025963831.0,91196788.0
2024-04-25,11.24,11.24,11.24,11.24,1.0,0.153563205,857249744.0,91196788.0
2024-04-24,11.24,11.24,11.24,11.24,5.0,0.153563205,857249744.0,91196788.0
2024-04-23,11.25,11.25,11.25,11.25,1.0,0.153327974,857249744.0,91196788.0
2024-04-22,11.25,11.25,11.25,11.25,1.0,0.153327974,857249744.0,91196788.0
2024-04-19,11.25,11.25,11.25,11.25,1.0,0.153327974,857249744.0,91196788.0
2024-04-18,11.25,11.25,11.25,11.25,1.0,0.153327974,857249744.0,91196788.0
2024-04-17,11.25,11.25,11.25,11.25,10.0,0.153327974,857249744.0,91196788.0
2024-04-16,11.0,11.0,11.0,11.0,1.0,0.153989067,857249744.0,91196788.0
2024-04-15,11.0,11.0,11.0,11.0,1.0,0.153989067,857249744.0,91196788.0
2024-04-12,11.0,11.0,11.0,11.0,1.0,0.153989067,857249744.0,91196788.0
2024-04-11,11.0,11.0,11.0,11.0,1.0,0.153989067,857249744.0,91196788.0
2024-04-10,11.0,11.0,11.0,11.0,1.0,0.153989067,857249744.0,91196788.0
2024-04-09,11.0,11.0,11.0,11.0,1.0,0.153989067,857249744.0,91196788.0
2024-04-08,11.0,11.0,11.0,11.0,40.0,0.153989067,857249744.0,91196788.0
2024-04-05,9.4,9.4,9.4,9.4,47.0,0.154560884,857249744.0,91196788.0
2024-04-04,11.0,11.0,11.0,11.0,7.0,0.154511938,857249744.0,91196788.0
2024-04-03,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-04-02,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-04-01,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-03-29,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-03-28,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-03-27,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-03-26,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-03-25,9.4,9.4,9.4,9.4,1.0,0.150263719,857249744.0,91196788.0
2024-03-22,9.4,9.4,9.4,9.4,94.0,0.150263719,857249744.0,91196788.0
2024-03-21,9.4,9.4,9.4,9.4,2.0,0.147590945,720454610.0,91196788.0
2024-03-20,9.4,9.4,9.4,9.4,1.0,0.147366498,720454610.0,91196788.0
2024-03-19,9.4,9.4,9.4,9.4,1.0,0.147366498,720454610.0,91196788.0
2024-03-18,9.4,9.4,9.4,9.4,1.0,0.147366498,720454610.0,91196788.0
2024-03-15,9.4,9.4,9.4,9.4,2.0,0.147366498,720454610.0,91196788.0
2024-03-14,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-13,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-12,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-11,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-08,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-07,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-06,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-05,7.0,9.4,7.0,9.4,1.0,0.148309574,720454610.0,91196788.0
2024-03-04,7.0,9.4,7.0,9.4,15.0,0.148309574,720454610.0,91196788.0
2024-03-01,6.9,7.9,6.9,7.9,1.0,0.149828217,720454610.0,91196788.0
2024-02-29,6.9,7.9,6.9,7.9,1.0,0.149828217,720454610.0,91196788.0
2024-02-28,6.9,7.9,6.9,7.9,1.0,0.149828217,720454610.0,91196788.0
2024-02-27,6.9,7.9,6.9,7.9,73.0,0.149828217,720454610.0,91196788.0
2024-02-26,6.42,7.0,6.42,7.0,1.0,0.151206152,728662291.0,91196788.0
2024-02-23,6.42,7.0,6.42,7.0,16.0,0.151206152,728662291.0,91196788.0
2024-02-22,8.2,8.2,8.2,8.2,1.0,0.151471559,728662291.0,91196788.0
2024-02-21,8.2,8.2,8.2,8.2,17.0,0.151471559,728662291.0,91196788.0
2024-02-20,7.0,7.0,7.0,7.0,1.0,0.153943647,728662291.0,91196788.0
2024-02-19,7.0,7.0,7.0,7.0,13.0,0.153943647,728662291.0,91196788.0
2024-02-16,7.99,7.99,7.99,7.99,1.0,0.152046148,728662291.0,91196788.0
2024-02-15,7.99,7.99,7.99,7.99,1.0,0.152046148,728662291.0,91196788.0
2024-02-14,7.99,7.99,7.99,7.99,69.0,0.152046148,728662291.0,91196788.0
2024-02-13,7.99,7.99,7.99,7.99,1.0,0.151211266,728662291.0,91196788.0
2024-02-12,7.99,7.99,7.99,7.99,1.0,0.151211266,728662291.0,91196788.0
2024-02-09,7.99,7.99,7.99,7.99,120.0,0.151211266,728662291.0,91196788.0
2024-02-08,7.99,7.99,7.99,7.99,1.0,0.149712954,728662291.0,91196788.0
2024-02-07,7.99,7.99,7.99,7.99,1.0,0.149712954,728662291.0,91196788.0
2024-02-06,7.99,7.99,7.99,7.99,260.0,0.149712954,728662291.0,91196788.0
2024-02-05,8.2,8.2,8.2,8.2,1.0,0.151443128,747813619.0,91196788.0
2024-02-02,8.2,8.2,8.2,8.2,1.0,0.151443128,747813619.0,91196788.0
2024-02-01,8.2,8.2,8.2,8.2,24.0,0.151443128,747813619.0,91196788.0
2024-01-31,8.2,8.2,8.2,8.2,50.0,0.151453511,747813619.0,91196788.0
2024-01-30,6.0,6.0,6.0,6.0,1.0,0.159441399,628345836.0,91196788.0
2024-01-29,6.0,6.0,6.0,6.0,1.0,0.159441399,628345836.0,91196788.0
2024-01-26,6.0,6.0,6.0,6.0,1.0,0.159441399,628345836.0,91196788.0
2024-01-25,6.0,6.0,6.0,6.0,40.0,0.159441399,628345836.0,91196788.0
2024-01-24,8.2,8.2,8.2,8.2,1.0,0.155608749,628345836.0,91196788.0
2024-01-23,8.2,8.2,8.2,8.2,40.0,0.155608749,628345836.0,91196788.0
2024-01-22,8.2,8.2,8.2,8.2,1.0,0.155541868,628345836.0,91196788.0
2024-01-19,8.2,8.2,8.2,8.2,1.0,0.155541868,628345836.0,91196788.0
2024-01-18,8.2,8.2,8.2,8.2,10.0,0.155541868,628345836.0,91196788.0
2024-01-17,8.2,8.2,8.2,8.2,10.0,0.159116722,628345836.0,91196788.0
2024-01-16,8.2,8.2,8.2,8.2,1.0,0.157888016,628345836.0,91196788.0
2024-01-15,8.2,8.2,8.2,8.2,1.0,0.157888016,628345836.0,91196788.0
2024-01-12,8.2,8.2,8.2,8.2,1.0,0.157888016,628345836.0,91196788.0
2024-01-11,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-10,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-09,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-08,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-05,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-04,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-03,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-02,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2024-01-01,6.89,6.89,6.89,6.89,1.0,0.159717266,628345836.0,91196788.0
2023-12-29,6.89,6.89,6.89,6.89,178.0,0.159717266,628345836.0,91196788.0
2023-12-28,6.89,6.89,6.89,6.89,1.0,0.162039824,524381514.0,91196788.0
2023-12-27,6.89,6.89,6.89,6.89,1.0,0.162039824,524381514.0,91196788.0
2023-12-26,6.89,6.89,6.89,6.89,10.0,0.162039824,524381514.0,91196788.0
2023-12-25,6.89,6.89,6.89,6.89,1.0,0.162727774,524381514.0,91196788.0
2023-12-22,6.89,6.89,6.89,6.89,5.0,0.162727774,524381514.0,91196788.0
2023-12-21,5.75,5.75,5.75,5.75,100.0,0.164505858,524381514.0,91196788.0
2023-12-20,5.75,5.75,5.75,5.75,1.0,0.161776765,524381514.0,91196788.0
2023-12-19,5.75,5.75,5.75,5.75,1.0,0.161776765,524381514.0,91196788.0
2023-12-18,5.75,5.75,5.75,5.75,1.0,0.161776765,524381514.0,91196788.0
2023-12-15,5.75,5.75,5.75,5.75,11.0,0.161776765,524381514.0,91196788.0
2023-12-14,5.75,5.75,5.75,5.75,100.0,0.166965796,524381514.0,91196788.0
2023-12-13,5.75,5.75,5.75,5.75,1.0,0.167022623,524381514.0,91196788.0
2023-12-12,5.75,5.75,5.75,5.75,1.0,0.167022623,524381514.0,91196788.0
2023-12-11,5.75,5.75,5.75,5.75,1.0,0.167022623,524381514.0,91196788.0
2023-12-08,5.75,5.75,5.75,5.75,165.0,0.167022623,524381514.0,91196788.0
2023-12-07,6.0,6.0,6.0,6.0,5.0,0.165719857,524381514.0,91196788.0
2023-12-06,5.75,5.75,5.75,5.75,540.0,0.166058063,524381514.0,91196788.0
2023-12-05,5.75,5.75,5.75,5.75,15.0,0.16606933,524381514.0,91196788.0
2023-12-04,6.89,6.89,6.89,6.89,14.0,0.164118567,524381514.0,91196788.0
2023-12-01,6.0,6.0,5.75,5.75,95.0,0.164598934,524381514.0,91196788.0
2023-11-30,5.75,5.75,5.75,5.75,1.0,0.1719306,547180710.0,91196788.0
2023-11-29,5.75,5.75,5.75,5.75,93.0,0.1719306,547180710.0,91196788.0
2023-11-28,5.75,5.75,5.75,5.75,396.0,0.170801991,547180710.0,91196788.0
2023-11-27,7.15,7.15,7.15,7.15,1.0,0.165207129,547180710.0,91196788.0
2023-11-24,7.15,7.15,7.15,7.15,2.0,0.165207129,547180710.0,91196788.0
2023-11-23,6.0,6.0,6.0,6.0,1.0,0.165248257,547180710.0,91196788.0
2023-11-22,6.0,6.0,6.0,6.0,50.0,0.165248257,547180710.0,91196788.0
2023-11-21,5.9,6.9,5.9,6.0,1.0,0.165374843,547180710.0,91196788.0
2023-11-20,5.9,6.9,5.9,6.0,629.0,0.165374843,547180710.0,91196788.0
2023-11-17,7.15,7.15,6.0,6.0,34.0,0.165470944,547180710.0,91196788.0
2023-11-16,7.15,7.15,7.15,7.15,10.0,0.16322029,547180710.0,91196788.0
2023-11-15,6.0,6.0,6.0,6.0,166.0,0.164299706,547180710.0,91196788.0
2023-11-14,6.0,6.0,6.0,6.0,1.0,0.164488733,547180710.0,91196788.0
2023-11-13,6.0,6.0,6.0,6.0,1.0,0.164488733,547180710.0,91196788.0
2023-11-10,6.0,6.0,6.0,6.0,208.0,0.164488733,547180710.0,91196788.0
2023-11-09,6.0,6.0,6.0,6.0,216.0,0.163556194,547180710.0,91196788.0
2023-11-08,7.15,7.15,6.0,6.0,334.0,0.166590266,547180710.0,91196788.0
2023-11-07,6.0,6.0,6.0,6.0,2150.0,0.15074791,547180710.0,91196788.0
2023-11-06,6.0,6.0,6.0,6.0,1.0,0.150856306,547180710.0,91196788.0
2023-11-03,6.0,6.0,6.0,6.0,5000.0,0.150856306,547180710.0,91196788.0
2023-11-02,8.4,8.4,8.4,8.4,1.0,0.157811085,638377495.0,91196788.0
2023-11-01,8.4,8.4,8.4,8.4,1.0,0.157811085,638377495.0,91196788.0
2023-10-31,8.4,8.4,8.4,8.4,1.0,0.157811085,638377495.0,91196788.0
